; Number of ROIs: 5
; File Dimension: 1203 x 1181
;
; ROI name: Fire1-class1
; ROI rgb value: {255, 0, 0}
; ROI npts: 11
;
; ROI name: Fire1-class3
; ROI rgb value: {0, 128, 0}
; ROI npts: 10
;
; ROI name: Fire1-class4
; ROI rgb value: {0, 0, 255}
; ROI npts: 10
;
; ROI name: Fire1-Class0
; ROI rgb value: {0, 255, 255}
; ROI npts: 11
;
; ROI name: Fire1-class2
; ROI rgb value: {255, 0, 255}
; ROI npts: 9
;
File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20, B21, B22, B23, B24, B25, B26, B27, B28, B29, B30, B31, B32, B33, B34, B35, B36, B37, B38, B39, B40, B41, B42, B43, B44, B45, B46, B47, B48, B49, B50, B51, B52, B53, B54, B55, B56, B57, B58, B59, B60, B61, B62, B63, B64, B65, B66, B67, B68, B69, B70, B71, B72, B73, B74, B75, B76, B77, B78, B79, B80, B81, B82, B83, B84, B85, B86, B87, B88, B89, B90, B91, B92, B93, B94, B95, B96, B97, B98, B99, B100, B101, B102, B103, B104, B105, B106, B107, B108, B109, B110, B111, B112, B113, B114, B115, B116, B117, B118, B119, B120, B121, B122, B123, B124, B125, B126, B127, B128, B129, B130, B131, B132, B133, B134, B135, B136, B137, B138, B139, B140, B141, B142, B143, B144, B145, B146, B147, B148, B149, B150, B151, B152, B153, B154, B155, B156, B157, B158, B159, B160, B161, B162, B163, B164, B165, B166, B167, B168, B169, B170, B171, B172, B173, B174, B175, B176, B177, B178, B179, B180, B181, B182, B183, B184, B185, B186, B187, B188, B189, B190, B191, B192, B193, B194, B195, B196, B197, B198, B199, B200, B201, B202, B203, B204, B205, B206, B207, B208, B209, B210, B211, B212, B213, B214, B215, B216, B217, B218, B219, B220, B221, B222, B223, B224, B225, B226, B227, B228, B229, B230

 331,   936,  330232.2682,  6504107.5000,  -31.58559799,  151.21079994,  0.210759,  0.201715,  0.205338,  0.217430,  0.226819,  0.221554,  0.223944,  0.218834,  0.218112,  0.217734,  0.215220,  0.214037,  0.215154,  0.210365,  0.212337,  0.199981,  0.203736,  0.205872,  0.205436,  0.203990,  0.197813,  0.198330,  0.204500,  0.198823,  0.196474,  0.196860,  0.191052,  0.187240,  0.188694,  0.190025,  0.186493,  0.177859,  0.176783,  0.172010,  0.170794,  0.178639,  0.193081,  0.197731,  0.205962,  0.232488,  0.242682,  0.239815,  0.225168,  0.280109,  0.250708,  0.257444,  0.256738,  0.244202,  0.260443,  0.266842,  0.261897,  0.261075,  0.258496,  0.262784,  0.258619,  0.251234,  0.259703,  0.252556,  0.195652,  0.237918,  0.245869,  0.240864,  0.263706,  0.271946,  0.267643,  0.265522,  0.270741,  0.269841,  0.270436,  0.276265,  0.289311,  0.299001,  0.301457,  0.302983,  0.311528,  0.310491,  0.289998,  0.229877,  0.239643,  0.255818,  0.252445,  0.276020,  0.278920,  0.283742,  0.293782,  0.300725,  0.308812,  0.308080,  0.313695,  0.329442,  0.352834,  0.345052,  0.334966,  0.329717,  0.319432,  0.311635,  0.290806,  0.262455,  0.161990,  0.005081,  0.001648,  0.000916,  0.002319,  0.005859,  0.014725,  0.026352,  0.031571,  0.049653,  0.148165,  0.129213,  0.148318,  0.173785,  0.190021,  0.200168,  0.206119,  0.207553,  0.208469,  0.210437,  0.215213,  0.218814,  0.223270,  0.225925,  0.228885,  0.230274,  0.230259,  0.231281,  0.233509,  0.231266,  0.227039,  0.226749,  0.223713,  0.220584,  0.216541,  0.218402,  0.219272,  0.213993,  0.212604,  0.211063,  0.204578,  0.195163,  0.185397,  0.174014,  0.054582,  0.027558,  0.015396,  0.009598,  0.001816,  0.001663,  0.002472,  0.003738,  0.001694,  0.002014,  0.005646,  0.004364,  0.002548,  0.004822,  0.008423,  0.015824,  0.017243,  0.087739,  0.128588,  0.138018,  0.143603,  0.161822,  0.127138,  0.142718,  0.135088,  0.154284,  0.158007,  0.152605,  0.143359,  0.158282,  0.144549,  0.146471,  0.143999,  0.141711,  0.140612,  0.132876,  0.139498,  0.138888,  0.141741,  0.140658,  0.143481,  0.140536,  0.139956,  0.141802,  0.146273,  0.148180,  0.142046,  0.147539,  0.151949,  0.145769,  0.141787,  0.143099,  0.139666,  0.126711,  0.124743,  0.125505,  0.124514,  0.122347,  0.119692,  0.122576,  0.120104,  0.110796,  0.101793,  0.115908,  0.105745,  0.103838,  0.103578,  0.084901,  0.089464,  0.069886,  0.074479,  0.077958,  0.068467,  0.083650,  0.075410,  0.067567,  0.063874,  0.075837,  0.074403,  0.064927,  0.032837,  0.057465,  0.059205,  0.041352,  0.045075,  0.021668,  0.005005,  0.004303
 356,   966,  330982.2837,  6503207.5000,  -31.59382463,  151.21854670,  0.248556,  0.245262,  0.252721,  0.262291,  0.270793,  0.277710,  0.280536,  0.275410,  0.274178,  0.279977,  0.277759,  0.270317,  0.274851,  0.273176,  0.275632,  0.260525,  0.267524,  0.271344,  0.266456,  0.265667,  0.261133,  0.259703,  0.264386,  0.261313,  0.259974,  0.259818,  0.250560,  0.247241,  0.248580,  0.247603,  0.241171,  0.231781,  0.231190,  0.223919,  0.222416,  0.228470,  0.240776,  0.238106,  0.242723,  0.266793,  0.273348,  0.267557,  0.252589,  0.311268,  0.275788,  0.280413,  0.279854,  0.266604,  0.277776,  0.283230,  0.278244,  0.276502,  0.272124,  0.274909,  0.271031,  0.261798,  0.266793,  0.258824,  0.203111,  0.233367,  0.243693,  0.252277,  0.272511,  0.274922,  0.272236,  0.268421,  0.268528,  0.264073,  0.262974,  0.268559,  0.277241,  0.284169,  0.287312,  0.288655,  0.295109,  0.292454,  0.271855,  0.221866,  0.225467,  0.239536,  0.237858,  0.252277,  0.248768,  0.252354,  0.258030,  0.263401,  0.268788,  0.268055,  0.270039,  0.281926,  0.301915,  0.298924,  0.287312,  0.282002,  0.271290,  0.264759,  0.245640,  0.219715,  0.126741,  0.007294,  0.003662,  0.003632,  0.006149,  0.010163,  0.017411,  0.026673,  0.033036,  0.047471,  0.110262,  0.103136,  0.112581,  0.128191,  0.135485,  0.143374,  0.148592,  0.144244,  0.146014,  0.147829,  0.152209,  0.153948,  0.156481,  0.160113,  0.161395,  0.159838,  0.161456,  0.163470,  0.163470,  0.163439,  0.162081,  0.161303,  0.156298,  0.154635,  0.153048,  0.152743,  0.150561,  0.151354,  0.149584,  0.147585,  0.143755,  0.140490,  0.136614,  0.124178,  0.046937,  0.028992,  0.017609,  0.007736,  0.003006,  0.005264,  0.005142,  0.002182,  0.001999,  0.004288,  0.003876,  0.000290,  0.002655,  0.008606,  0.010269,  0.014679,  0.019196,  0.075441,  0.077928,  0.085801,  0.091737,  0.103883,  0.080613,  0.079469,  0.092729,  0.101045,  0.101717,  0.099382,  0.091402,  0.095872,  0.088624,  0.093294,  0.093965,  0.086870,  0.087388,  0.087694,  0.086381,  0.084993,  0.084092,  0.089525,  0.091539,  0.088762,  0.093751,  0.093370,  0.092134,  0.090929,  0.089876,  0.087648,  0.088426,  0.087098,  0.091798,  0.089448,  0.082048,  0.082414,  0.082887,  0.075319,  0.069841,  0.072175,  0.074632,  0.066880,  0.070222,  0.075151,  0.069383,  0.073991,  0.066423,  0.065003,  0.062257,  0.048783,  0.048859,  0.047227,  0.050095,  0.050935,  0.050767,  0.055192,  0.052186,  0.037095,  0.044572,  0.049454,  0.043534,  0.040345,  0.036698,  0.036271,  0.036484,  0.027893,  0.025437,  0.019104,  0.004578,  0.018021
 348,   967,  330742.2788,  6503177.5000,  -31.59405988,  151.21601293,  0.248424,  0.241787,  0.255735,  0.268813,  0.267442,  0.275632,  0.279238,  0.272600,  0.270834,  0.276453,  0.278236,  0.267696,  0.271434,  0.270719,  0.271869,  0.255916,  0.261297,  0.265856,  0.261601,  0.258019,  0.251916,  0.254750,  0.257050,  0.253312,  0.251373,  0.251135,  0.243052,  0.237186,  0.240168,  0.238197,  0.231173,  0.222375,  0.221307,  0.214325,  0.210283,  0.217602,  0.229391,  0.224683,  0.225998,  0.250839,  0.255908,  0.246609,  0.231379,  0.284734,  0.252655,  0.256269,  0.252170,  0.243873,  0.253074,  0.256393,  0.252063,  0.250404,  0.245237,  0.247397,  0.243906,  0.235642,  0.238468,  0.232167,  0.183330,  0.213667,  0.219525,  0.226261,  0.241810,  0.245121,  0.244999,  0.242802,  0.243732,  0.237156,  0.237186,  0.243076,  0.250050,  0.255436,  0.259678,  0.261234,  0.266194,  0.262806,  0.249714,  0.201007,  0.205768,  0.219608,  0.218006,  0.230991,  0.227756,  0.231937,  0.238453,  0.244495,  0.250309,  0.249363,  0.252888,  0.262989,  0.281956,  0.277806,  0.267063,  0.263752,  0.254520,  0.250706,  0.233341,  0.211017,  0.123140,  0.006317,  0.003479,  0.003388,  0.005814,  0.008789,  0.016724,  0.024750,  0.031708,  0.045838,  0.115389,  0.103593,  0.116014,  0.131807,  0.136248,  0.147982,  0.153735,  0.150164,  0.149859,  0.152255,  0.157580,  0.156329,  0.160861,  0.163806,  0.165560,  0.164141,  0.165576,  0.167300,  0.166278,  0.164370,  0.164324,  0.161883,  0.159701,  0.156573,  0.157092,  0.158450,  0.158053,  0.155093,  0.156512,  0.157336,  0.146807,  0.145769,  0.139971,  0.130663,  0.047623,  0.025437,  0.016312,  0.005921,  0.001389,  0.003143,  0.003754,  0.001358,  0.002594,  0.004654,  0.005219,  0.001877,  0.002380,  0.008896,  0.008118,  0.012161,  0.018433,  0.068055,  0.092210,  0.094392,  0.103288,  0.117968,  0.095705,  0.081651,  0.091203,  0.105608,  0.111574,  0.111818,  0.103471,  0.112367,  0.100603,  0.106172,  0.111376,  0.096513,  0.098177,  0.095430,  0.101122,  0.096376,  0.093065,  0.103761,  0.102571,  0.097292,  0.099809,  0.101122,  0.098314,  0.099672,  0.102602,  0.105867,  0.102617,  0.101137,  0.105409,  0.099947,  0.092912,  0.090715,  0.090562,  0.085985,  0.079515,  0.081636,  0.091890,  0.076036,  0.075654,  0.074372,  0.074357,  0.079973,  0.068070,  0.076112,  0.073518,  0.056260,  0.064134,  0.064637,  0.056260,  0.052308,  0.052949,  0.064820,  0.057939,  0.038972,  0.061158,  0.060777,  0.046769,  0.046326,  0.030335,  0.044465,  0.031250,  0.032242,  0.041398,  0.029267,  0.014405,  0.032395
 360,   974,  331102.2862,  6502967.5000,  -31.59600658,  151.21976984,  0.239733,  0.234237,  0.243347,  0.258381,  0.269175,  0.269783,  0.275870,  0.274293,  0.270949,  0.276272,  0.276018,  0.269142,  0.274638,  0.271073,  0.274966,  0.260615,  0.264994,  0.267959,  0.264977,  0.262201,  0.255588,  0.254947,  0.261026,  0.257847,  0.255259,  0.254577,  0.247217,  0.240924,  0.240957,  0.239782,  0.235166,  0.225193,  0.222482,  0.217668,  0.214275,  0.219705,  0.230713,  0.227058,  0.230401,  0.253402,  0.259481,  0.254774,  0.239018,  0.294945,  0.263195,  0.266850,  0.264156,  0.252335,  0.263227,  0.268986,  0.263457,  0.263178,  0.259030,  0.261691,  0.256598,  0.247997,  0.253657,  0.245763,  0.191397,  0.224371,  0.236858,  0.240909,  0.260334,  0.262531,  0.260151,  0.256397,  0.257069,  0.253208,  0.251591,  0.257328,  0.265476,  0.272480,  0.276234,  0.279225,  0.284306,  0.284443,  0.267247,  0.218021,  0.225116,  0.240986,  0.237736,  0.251667,  0.248417,  0.250599,  0.257465,  0.263279,  0.269917,  0.268376,  0.271931,  0.286397,  0.307591,  0.305486,  0.293553,  0.289891,  0.279438,  0.274479,  0.258061,  0.235996,  0.134508,  0.007630,  0.003754,  0.003998,  0.006470,  0.009552,  0.017441,  0.028305,  0.033494,  0.050156,  0.120806,  0.112001,  0.124956,  0.142412,  0.151675,  0.159335,  0.165316,  0.163088,  0.163973,  0.166339,  0.170596,  0.172702,  0.175952,  0.179980,  0.182223,  0.181567,  0.182437,  0.185077,  0.186358,  0.185611,  0.183948,  0.184283,  0.180591,  0.176669,  0.174212,  0.176440,  0.174899,  0.175128,  0.174990,  0.173297,  0.167391,  0.164233,  0.158480,  0.148165,  0.052308,  0.031449,  0.017288,  0.007355,  0.003967,  0.004639,  0.004318,  0.004944,  0.003677,  0.005509,  0.004898,  0.002670,  0.003174,  0.009506,  0.012070,  0.017212,  0.019730,  0.080171,  0.095308,  0.101350,  0.113375,  0.125994,  0.092485,  0.103151,  0.106874,  0.121950,  0.121782,  0.120348,  0.115785,  0.115160,  0.107408,  0.115877,  0.112413,  0.107637,  0.102434,  0.104143,  0.106035,  0.102663,  0.102464,  0.104448,  0.108248,  0.107912,  0.108873,  0.109422,  0.116014,  0.111254,  0.114488,  0.112490,  0.110887,  0.107668,  0.108019,  0.109377,  0.105898,  0.095384,  0.097459,  0.097642,  0.083268,  0.091752,  0.090745,  0.085405,  0.086046,  0.087007,  0.085847,  0.084672,  0.085023,  0.085359,  0.084855,  0.064103,  0.067674,  0.062013,  0.062776,  0.054719,  0.059861,  0.069551,  0.055726,  0.049134,  0.049729,  0.059846,  0.057481,  0.053758,  0.038025,  0.051240,  0.048295,  0.037629,  0.036790,  0.024002,  0.008896,  0.021164
 374,   978,  331522.2949,  6502847.5000,  -31.59715035,  151.22417450,  0.218169,  0.222761,  0.232405,  0.241836,  0.252795,  0.253329,  0.256237,  0.257239,  0.255226,  0.260533,  0.260459,  0.257723,  0.262808,  0.260434,  0.264402,  0.253665,  0.256113,  0.260845,  0.257551,  0.258134,  0.251250,  0.249714,  0.256853,  0.254331,  0.252072,  0.251226,  0.242772,  0.238764,  0.239413,  0.238443,  0.232980,  0.223837,  0.222515,  0.217150,  0.213643,  0.220009,  0.230631,  0.228323,  0.233465,  0.256154,  0.263244,  0.257485,  0.243265,  0.296538,  0.263737,  0.268666,  0.265930,  0.254947,  0.264747,  0.270456,  0.264772,  0.262997,  0.259925,  0.262085,  0.256310,  0.247849,  0.254027,  0.246329,  0.192251,  0.224174,  0.232644,  0.239475,  0.261067,  0.261769,  0.262959,  0.258579,  0.260517,  0.256992,  0.255222,  0.260456,  0.268421,  0.273793,  0.277714,  0.279408,  0.286351,  0.285039,  0.264408,  0.218860,  0.228016,  0.238987,  0.237247,  0.250843,  0.246677,  0.249729,  0.255756,  0.262699,  0.269047,  0.269154,  0.271077,  0.284489,  0.305562,  0.302373,  0.291341,  0.286915,  0.277012,  0.271580,  0.254337,  0.227909,  0.125246,  0.006958,  0.003388,  0.003449,  0.006638,  0.010819,  0.019348,  0.028672,  0.035492,  0.050446,  0.115251,  0.105638,  0.117403,  0.137469,  0.145449,  0.152346,  0.160006,  0.157992,  0.157534,  0.159960,  0.164752,  0.166735,  0.169482,  0.174014,  0.176394,  0.176913,  0.178408,  0.179110,  0.180011,  0.178897,  0.177035,  0.176577,  0.172152,  0.169314,  0.169299,  0.169299,  0.168231,  0.169329,  0.168582,  0.166720,  0.161654,  0.155032,  0.152712,  0.142046,  0.054215,  0.033219,  0.020310,  0.008530,  0.003143,  0.002411,  0.005066,  0.003494,  0.003494,  0.007645,  0.007050,  0.003388,  0.004883,  0.009903,  0.011963,  0.014923,  0.021607,  0.084352,  0.102541,  0.106081,  0.117586,  0.124987,  0.102663,  0.104524,  0.106722,  0.121813,  0.118227,  0.115724,  0.108522,  0.117723,  0.110780,  0.110964,  0.109850,  0.106264,  0.100496,  0.102174,  0.103914,  0.103182,  0.103166,  0.105470,  0.112154,  0.105013,  0.107774,  0.108293,  0.111803,  0.104982,  0.113771,  0.110719,  0.108492,  0.111849,  0.109560,  0.106767,  0.096468,  0.082918,  0.098360,  0.093614,  0.089738,  0.093904,  0.092836,  0.094850,  0.083406,  0.086488,  0.078813,  0.080339,  0.078843,  0.080491,  0.082368,  0.067750,  0.072496,  0.061616,  0.068101,  0.055177,  0.065904,  0.073426,  0.067582,  0.057771,  0.058228,  0.070130,  0.060609,  0.057359,  0.043671,  0.053483,  0.043641,  0.046586,  0.042100,  0.031815,  0.021851,  0.027878
 363,   983,  331192.2881,  6502697.5000,  -31.59845466,  151.22067179,  0.262431,  0.263416,  0.275508,  0.288406,  0.301204,  0.302634,  0.307226,  0.306930,  0.306782,  0.312442,  0.313798,  0.308261,  0.313108,  0.310791,  0.313929,  0.299044,  0.302297,  0.305805,  0.302125,  0.300646,  0.292234,  0.292308,  0.299562,  0.295306,  0.290147,  0.289071,  0.280117,  0.273578,  0.273923,  0.271459,  0.266029,  0.254462,  0.251784,  0.245450,  0.240596,  0.244793,  0.253263,  0.247972,  0.249509,  0.270251,  0.274942,  0.267606,  0.250601,  0.304696,  0.269709,  0.273258,  0.269421,  0.256467,  0.266932,  0.270892,  0.264238,  0.261108,  0.257042,  0.258479,  0.251924,  0.243569,  0.248728,  0.238977,  0.186813,  0.218563,  0.229144,  0.230396,  0.249271,  0.255863,  0.253941,  0.248417,  0.248447,  0.246708,  0.242008,  0.243244,  0.251499,  0.258747,  0.261570,  0.262379,  0.269001,  0.268498,  0.250217,  0.204120,  0.209003,  0.222797,  0.218250,  0.233066,  0.231098,  0.233555,  0.238743,  0.244938,  0.250187,  0.249302,  0.250416,  0.265492,  0.283955,  0.278798,  0.267979,  0.265980,  0.256458,  0.249516,  0.232609,  0.212451,  0.117494,  0.005585,  0.003876,  0.004562,  0.006699,  0.008865,  0.017762,  0.027451,  0.031342,  0.045670,  0.109071,  0.100023,  0.111772,  0.129259,  0.137530,  0.146670,  0.148516,  0.147082,  0.147997,  0.149432,  0.151995,  0.156252,  0.160967,  0.162722,  0.164233,  0.164935,  0.166918,  0.165850,  0.167315,  0.167727,  0.166094,  0.163699,  0.162280,  0.162142,  0.159670,  0.158602,  0.158511,  0.158663,  0.155367,  0.154803,  0.151583,  0.146654,  0.139910,  0.132708,  0.049104,  0.028244,  0.015198,  0.006867,  0.005264,  0.005219,  0.005081,  0.004669,  0.006638,  0.004608,  0.005081,  0.003098,  0.004074,  0.007309,  0.008164,  0.016785,  0.018875,  0.076234,  0.094728,  0.101869,  0.099641,  0.107240,  0.088380,  0.092988,  0.092042,  0.112184,  0.119982,  0.112657,  0.104555,  0.110567,  0.107378,  0.105638,  0.102159,  0.099916,  0.102419,  0.095842,  0.100771,  0.101289,  0.094392,  0.096162,  0.086015,  0.100572,  0.102693,  0.101427,  0.105119,  0.111467,  0.104845,  0.099168,  0.107118,  0.104906,  0.104005,  0.093278,  0.102037,  0.093919,  0.094362,  0.089281,  0.087999,  0.084428,  0.081453,  0.082841,  0.084565,  0.078157,  0.074266,  0.088472,  0.086473,  0.081804,  0.075914,  0.067338,  0.065690,  0.049744,  0.053437,  0.062577,  0.057771,  0.062608,  0.061921,  0.055894,  0.056321,  0.055543,  0.058442,  0.057588,  0.040436,  0.042985,  0.060319,  0.045914,  0.041276,  0.029770,  0.030823,  0.032609
 364,   987,  331222.2887,  6502577.5000,  -31.59954123,  151.22096731,  0.221266,  0.224585,  0.234032,  0.240481,  0.250297,  0.256261,  0.257674,  0.255612,  0.253090,  0.258315,  0.258865,  0.251579,  0.257953,  0.255924,  0.258372,  0.246469,  0.250782,  0.253353,  0.248564,  0.248589,  0.243964,  0.242485,  0.246970,  0.245672,  0.242830,  0.242781,  0.233539,  0.229037,  0.230212,  0.227419,  0.222728,  0.214883,  0.212369,  0.207030,  0.204335,  0.208615,  0.219023,  0.215861,  0.220650,  0.243389,  0.248523,  0.243446,  0.229916,  0.282565,  0.250462,  0.254158,  0.251883,  0.241409,  0.249081,  0.254454,  0.249969,  0.247890,  0.244029,  0.246683,  0.241902,  0.233999,  0.238139,  0.232192,  0.181375,  0.212690,  0.226343,  0.227329,  0.244938,  0.246250,  0.245029,  0.238560,  0.238941,  0.237842,  0.235584,  0.237079,  0.246586,  0.253513,  0.256535,  0.257328,  0.265171,  0.264012,  0.245624,  0.201755,  0.214725,  0.226658,  0.221057,  0.230732,  0.227619,  0.230182,  0.233585,  0.238773,  0.245533,  0.244205,  0.246647,  0.259541,  0.279454,  0.276722,  0.264561,  0.262379,  0.254520,  0.247272,  0.230976,  0.215442,  0.124697,  0.005829,  0.003281,  0.004135,  0.005249,  0.007492,  0.015549,  0.024491,  0.029526,  0.043641,  0.109178,  0.100252,  0.112062,  0.127550,  0.135363,  0.141649,  0.143450,  0.142626,  0.144930,  0.147387,  0.150195,  0.153948,  0.157671,  0.159731,  0.160433,  0.160586,  0.161959,  0.163287,  0.164309,  0.166476,  0.164492,  0.162295,  0.161120,  0.159823,  0.156252,  0.156222,  0.156893,  0.158541,  0.155810,  0.153887,  0.152728,  0.148669,  0.142473,  0.134463,  0.047669,  0.028641,  0.013642,  0.005280,  0.004471,  0.004181,  0.004593,  0.005035,  0.005463,  0.005615,  0.003876,  0.003738,  0.003738,  0.007492,  0.010498,  0.017365,  0.017853,  0.069963,  0.089616,  0.095995,  0.100175,  0.107515,  0.095735,  0.098039,  0.096406,  0.113237,  0.120226,  0.112856,  0.100710,  0.111498,  0.106493,  0.109163,  0.104158,  0.107500,  0.104280,  0.104433,  0.100389,  0.100099,  0.101640,  0.099443,  0.102632,  0.103853,  0.106233,  0.106081,  0.106905,  0.108064,  0.110903,  0.102251,  0.110628,  0.106752,  0.106813,  0.102525,  0.105714,  0.103761,  0.096803,  0.089891,  0.091829,  0.091005,  0.084611,  0.089372,  0.089845,  0.085039,  0.077394,  0.088319,  0.091752,  0.082002,  0.079500,  0.070726,  0.073014,  0.057801,  0.068315,  0.065110,  0.073671,  0.064759,  0.061418,  0.057923,  0.054505,  0.058106,  0.059510,  0.060899,  0.051942,  0.059159,  0.063752,  0.060472,  0.042618,  0.029480,  0.021851,  0.052262
 409,  1002,  332572.3166,  6502127.5000,  -31.60379671,  151.23511520,  0.176865,  0.171994,  0.175025,  0.185285,  0.188505,  0.187889,  0.189245,  0.185885,  0.182919,  0.184390,  0.184267,  0.178188,  0.180529,  0.177514,  0.179929,  0.168190,  0.170441,  0.173620,  0.171106,  0.168971,  0.164732,  0.163664,  0.166383,  0.163935,  0.160370,  0.159975,  0.155564,  0.151613,  0.151391,  0.150191,  0.146626,  0.139340,  0.137516,  0.133729,  0.131297,  0.139849,  0.153510,  0.156336,  0.164847,  0.188579,  0.198766,  0.195077,  0.184685,  0.230976,  0.205543,  0.208977,  0.206644,  0.198289,  0.207120,  0.211819,  0.207868,  0.206767,  0.203456,  0.205288,  0.202052,  0.194831,  0.198914,  0.191126,  0.149239,  0.173678,  0.184102,  0.181338,  0.200565,  0.201083,  0.202258,  0.198978,  0.200412,  0.198611,  0.198291,  0.199344,  0.206836,  0.211475,  0.215137,  0.216175,  0.217426,  0.221836,  0.206912,  0.164889,  0.171710,  0.183093,  0.180194,  0.189929,  0.186664,  0.187747,  0.191959,  0.195636,  0.202350,  0.200168,  0.201526,  0.213230,  0.229358,  0.227665,  0.215503,  0.213489,  0.206027,  0.199985,  0.185214,  0.169146,  0.087770,  0.004105,  0.001419,  0.002213,  0.004395,  0.006027,  0.013138,  0.021439,  0.025330,  0.036774,  0.084443,  0.078447,  0.087297,  0.101610,  0.109453,  0.117586,  0.120531,  0.118349,  0.118746,  0.121309,  0.124285,  0.126757,  0.132006,  0.132876,  0.135286,  0.135439,  0.135912,  0.137301,  0.136522,  0.137850,  0.137575,  0.136202,  0.135073,  0.134798,  0.133288,  0.134218,  0.135210,  0.136767,  0.134142,  0.133928,  0.132021,  0.130220,  0.125109,  0.117891,  0.047883,  0.029953,  0.015961,  0.005905,  0.006256,  0.005173,  0.003937,  0.003540,  0.005646,  0.008682,  0.005295,  0.003571,  0.008942,  0.010651,  0.014801,  0.020447,  0.026581,  0.086656,  0.108919,  0.113512,  0.120851,  0.139300,  0.108644,  0.123095,  0.114519,  0.129702,  0.133639,  0.135576,  0.129320,  0.135821,  0.131746,  0.137057,  0.127062,  0.125078,  0.125002,  0.124361,  0.127062,  0.128161,  0.131426,  0.132769,  0.132479,  0.132250,  0.140536,  0.135943,  0.135134,  0.140398,  0.145480,  0.138628,  0.139818,  0.142657,  0.139315,  0.137835,  0.139086,  0.139590,  0.140185,  0.139055,  0.141695,  0.145861,  0.140032,  0.140795,  0.144045,  0.141711,  0.134005,  0.144350,  0.150042,  0.151247,  0.148821,  0.118730,  0.128008,  0.109712,  0.112642,  0.114702,  0.125170,  0.132708,  0.123751,  0.121157,  0.118959,  0.131945,  0.114580,  0.131258,  0.106218,  0.118013,  0.128542,  0.130892,  0.123293,  0.097459,  0.100969,  0.138094
 383,  1004,  331792.3005,  6502067.5000,  -31.60422395,  151.22688600,  0.221340,  0.209626,  0.215680,  0.223484,  0.226712,  0.230196,  0.231083,  0.228470,  0.226343,  0.228027,  0.230524,  0.220050,  0.221792,  0.220042,  0.224002,  0.209346,  0.211433,  0.216814,  0.212287,  0.210883,  0.205855,  0.204393,  0.207572,  0.204212,  0.203300,  0.202635,  0.195734,  0.192416,  0.193582,  0.191257,  0.186082,  0.177448,  0.177350,  0.171616,  0.169102,  0.177128,  0.191430,  0.192777,  0.200975,  0.227813,  0.240283,  0.236767,  0.224585,  0.280306,  0.250831,  0.254939,  0.254298,  0.244341,  0.253567,  0.259087,  0.256072,  0.256130,  0.251858,  0.253854,  0.251957,  0.242887,  0.246510,  0.238591,  0.186788,  0.210488,  0.220297,  0.220722,  0.242206,  0.244770,  0.247974,  0.246403,  0.246708,  0.244419,  0.244404,  0.249302,  0.255222,  0.260334,  0.263874,  0.265736,  0.270085,  0.267460,  0.246738,  0.196353,  0.200397,  0.210498,  0.208576,  0.220798,  0.216220,  0.217838,  0.222568,  0.226932,  0.233082,  0.233234,  0.234226,  0.246220,  0.262501,  0.259617,  0.247150,  0.241154,  0.231052,  0.221530,  0.204425,  0.179538,  0.089631,  0.005371,  0.002136,  0.002716,  0.006241,  0.009125,  0.015946,  0.023590,  0.029099,  0.039155,  0.077928,  0.071839,  0.083925,  0.097246,  0.102983,  0.111070,  0.114885,  0.114107,  0.114672,  0.117327,  0.120714,  0.121553,  0.125582,  0.126925,  0.129473,  0.131594,  0.133074,  0.132784,  0.131823,  0.131685,  0.132006,  0.131319,  0.127840,  0.125780,  0.126192,  0.127123,  0.124895,  0.123308,  0.123430,  0.122011,  0.115190,  0.114153,  0.108782,  0.102739,  0.041505,  0.027771,  0.016281,  0.005356,  0.002625,  0.004471,  0.004227,  0.001816,  0.004517,  0.005859,  0.005982,  0.001678,  0.004379,  0.008774,  0.008133,  0.012970,  0.015869,  0.053040,  0.074495,  0.079042,  0.082231,  0.090211,  0.062455,  0.065751,  0.075761,  0.086030,  0.087556,  0.085328,  0.086931,  0.094163,  0.081056,  0.086397,  0.087007,  0.079393,  0.078355,  0.079484,  0.084962,  0.080278,  0.082063,  0.087053,  0.083467,  0.083757,  0.091096,  0.078737,  0.083101,  0.087160,  0.087358,  0.084154,  0.083116,  0.084443,  0.086381,  0.077668,  0.078920,  0.072999,  0.079377,  0.076692,  0.074846,  0.074174,  0.082048,  0.072953,  0.067750,  0.065843,  0.067582,  0.072496,  0.067765,  0.069947,  0.070329,  0.051255,  0.057908,  0.051591,  0.047105,  0.045731,  0.050034,  0.060670,  0.055238,  0.042512,  0.059174,  0.059754,  0.055192,  0.047532,  0.034134,  0.045930,  0.045716,  0.036942,  0.039933,  0.012238,  0.006195,  0.012070
